id,name,latitude,longitude
178,sensor_178,85.16416265591755,-160.25678164616863
179,sensor_179,61.25310277566156,-146.997742978149
180,sensor_180,-42.14247875365325,-89.41159633369517
181,sensor_181,-73.0264212840579,3.483468092551078
182,sensor_182,-72.92983882320812,4.973498625277273
183,sensor_183,-43.06614964133658,-49.67967548218567
185,sensor_185,11.970261398258302,-42.08000903316926
189,sensor_189,-43.38761601137844,-33.314920548757925
190,sensor_190,-45.69026627714371,-162.55760271018403
193,sensor_193,-81.6983785795683,39.557035719591994
194,sensor_194,-59.04152453331619,-90.9211807495384
195,sensor_195,-47.264991894906615,-128.80659336649222
196,sensor_196,76.05223090311864,126.38283197616761
197,sensor_197,-9.545090994379407,123.88679838618773
198,sensor_198,-49.57197838191638,93.12127266587342
199,sensor_199,53.38892324751323,68.03082200262632
202,sensor_202,-6.686857880997394,-12.4076459671534
206,sensor_206,-55.12140044043471,-82.13652097844232
207,sensor_207,75.94598915986563,9.384743076667405
209,sensor_209,-65.7857976240249,-53.98951651169199
210,sensor_210,15.21341693461082,178.79289109780774
211,sensor_211,43.81679859994159,-50.744592416284775
212,sensor_212,-61.10637223423862,105.03982350158944
215,sensor_215,80.24792500836628,22.70660616848903
217,sensor_217,-81.99123391263447,179.51493857756276
220,sensor_220,54.74145578278376,-69.84278372594534
221,sensor_221,61.53046413026104,172.9749336999701
225,sensor_225,19.85070714576395,-98.55539917526067
226,sensor_226,51.30110583293021,-111.4746950992469
228,sensor_228,41.41840674939568,98.36673956856012
229,sensor_229,25.84874790785794,56.419383449650056
230,sensor_230,7.052253698535097,103.38061584593817
233,sensor_233,41.860844024613456,111.51293492263886
235,sensor_235,39.200196736585994,158.01743731381023
236,sensor_236,73.77860976860741,155.42342967232383
242,sensor_242,62.35676787610437,75.27784352113916
243,sensor_243,-77.45500779640017,117.21888401406707
244,sensor_244,-86.63467103981517,80.21547029279611
247,sensor_247,-6.003957670927733,-10.247683234138009
248,sensor_248,-20.297338967420416,47.38193425669925
250,sensor_250,79.14958557703036,-119.11415737416576
253,sensor_253,-27.810646443037214,-1.6592808474558467
254,sensor_254,-6.0862081248566255,14.966871149632908
255,sensor_255,16.063534497082912,-45.825218063699225
257,sensor_257,83.26404762823734,-113.38144852006468
258,sensor_258,-6.397042798196992,161.50014158232392
261,sensor_261,-49.05617277641957,-70.36734850303063
262,sensor_262,-38.32963969027958,78.11820997311759
263,sensor_263,79.40364351977739,-1.8758522966925852
264,sensor_264,-49.120465447121006,-80.07507538056365
265,sensor_265,-78.80296463312507,10.011446646347224
266,sensor_266,-8.743156006950315,-46.5671170982088
268,sensor_268,68.73668368563419,87.54085807084373
269,sensor_269,62.12784451301947,90.57986666626735
270,sensor_270,10.46347822879521,30.288943323679035
273,sensor_273,-49.304261190776344,-50.73834660285132
275,sensor_275,-17.53853362341306,63.652098856096956
276,sensor_276,-36.813677074706916,-153.87580022937573
277,sensor_277,-55.13650287473931,-152.29031216186945
280,sensor_280,55.5486950337852,23.892339045361183
281,sensor_281,47.97045649805197,-38.99191464559462
0,sensor_0,32.56644742244699,64.61752436792997
2,sensor_2,-21.355958901467005,-17.77328931112254
4,sensor_4,-22.075689226193816,-122.87825434267
5,sensor_5,-56.66047431712508,113.04627750064381
7,sensor_7,-69.25120705274225,89.78623880615321
8,sensor_8,65.70708764262292,91.66841663020631
10,sensor_10,-47.09887281155039,54.95127502841257
12,sensor_12,70.40677499436924,-73.35643615471159
15,sensor_15,1.0945148056037226,56.025584682165245
20,sensor_20,48.552292787775016,-21.246678583531775
21,sensor_21,-23.24117878321988,61.85886781896322
24,sensor_24,75.08249403723545,-11.072846535009234
25,sensor_25,43.669657854314856,-41.38195513759061
27,sensor_27,4.496581504571495,-67.95807136533162
29,sensor_29,-29.840680730607545,-154.25130210996832
30,sensor_30,68.31470973440523,-24.77818241292809
31,sensor_31,15.245028764674757,35.27860504290322
37,sensor_37,39.17987292451277,37.064670651401315
39,sensor_39,-82.76658761873443,88.38047715058778
42,sensor_42,-5.178976116308988,-161.01598062741778
43,sensor_43,65.21196875403669,37.79680947469103
44,sensor_44,-5.729128432314525,52.32519696585773
45,sensor_45,7.062660590769369,-177.59886541904677
47,sensor_47,-67.13280097268398,116.88032142708994
48,sensor_48,81.28646227660857,13.438512704094194
50,sensor_50,-0.2176566803736364,107.26580918198553
51,sensor_51,16.01163313096079,178.39350699053327
54,sensor_54,74.14294489987753,-148.96641280122765
55,sensor_55,74.05544437989222,-173.20087341463432
57,sensor_57,62.1959893972366,-21.238594688455294
58,sensor_58,-13.363542450703065,161.38917078156084
60,sensor_60,-74.05859342088522,-171.88911692199787
61,sensor_61,-25.36181457815735,-161.7966178610834
62,sensor_62,-27.642622450678857,-128.87435168647949
64,sensor_64,29.539060998819863,-5.10663779933131
65,sensor_65,80.60144891218074,64.76959320718075
67,sensor_67,7.68243341971467,-111.49640822388989
70,sensor_70,-4.545415597798339,-76.42028801663366
73,sensor_73,-58.65328677864008,-102.00740988455624
74,sensor_74,-75.4983732426393,90.96748040031395
76,sensor_76,-62.820106074281625,-6.043552491323112
77,sensor_77,-85.77057441777319,-99.61079064993947
78,sensor_78,49.90238603517063,-79.8705833362377
81,sensor_81,48.00921084763528,-98.08056350480285
83,sensor_83,-87.77354762512408,-124.62985116336449
84,sensor_84,78.473108104701,-150.32289859477743
85,sensor_85,0.5668355328138261,-52.83284238885457
88,sensor_88,0.20878375918037761,118.06012464386993
89,sensor_89,-83.32332499617783,39.91106298648813
90,sensor_90,-70.79493469510655,-103.12265744091883
92,sensor_92,28.223865815520064,162.16676272909956
93,sensor_93,-59.78916705736381,111.04696184212018
95,sensor_95,-73.60739257502607,-73.36390917380353
100,sensor_100,-24.656318732279786,-16.914457717488233
104,sensor_104,-5.295283556033624,149.29243751620328
105,sensor_105,-25.857999374146885,36.9001583216602
108,sensor_108,87.69457120121263,110.23575011538016
109,sensor_109,-38.62549703957208,-61.66949055112036
110,sensor_110,-11.156565709160077,-164.89808986719453
111,sensor_111,36.85717806495561,-5.580796321077713
112,sensor_112,-5.534632031866323,159.02262491243818
118,sensor_118,-17.540350877621293,20.75401755143534
119,sensor_119,21.96620597651156,39.59653598182686
120,sensor_120,81.87952223273028,-66.02445559045412
121,sensor_121,-63.12474395829685,-8.245560829549333
125,sensor_125,77.31691095563747,-82.3298292241526
128,sensor_128,-28.15842825695536,-155.4478180993002
129,sensor_129,17.933441235052868,-52.91334353477046
131,sensor_131,-81.76057941139013,-56.398031901947206
132,sensor_132,25.63413148190017,39.42002246159848
134,sensor_134,-24.91005208172315,-173.63855949032342
136,sensor_136,32.12249745256473,153.336330692476
137,sensor_137,-82.17785382860933,-48.60936445314468
138,sensor_138,68.15942857804924,5.917267443580158
140,sensor_140,-71.48496124919282,162.8864238298226
141,sensor_141,29.82560748332689,22.98367397575396
145,sensor_145,-5.147957503883745,-3.6848593469331945
149,sensor_149,54.5774478680175,-115.414990219358
151,sensor_151,89.88102732512101,-18.428342103510374
154,sensor_154,-26.89042697166579,-17.34500138785151
155,sensor_155,-19.985019132886592,144.10964565174385
158,sensor_158,38.841137067950406,-77.18366270698556
159,sensor_159,35.71315783914346,-145.30858433645847
160,sensor_160,-66.5072492876312,55.594289237596854
162,sensor_162,6.8972525644092,90.42219337874702
163,sensor_163,6.346065512973212,5.106799232489664
164,sensor_164,-2.724332886602923,101.0577562405342
168,sensor_168,50.820971456832794,53.71132660123841
170,sensor_170,-37.691224256852124,126.45652602907768
171,sensor_171,-19.096782429986987,91.02928134498282
174,sensor_174,-48.68480056194289,-133.1424143194052
175,sensor_175,-58.01757425128008,-42.293643634468964
177,sensor_177,15.251044310430174,101.78762903384613
184,sensor_184,-46.146483347832174,-37.1000264371479
186,sensor_186,37.702344930623475,152.05792721728957
187,sensor_187,-61.77429584558527,-104.3740062889969
188,sensor_188,69.15416069272734,-164.68930184680187
191,sensor_191,60.17186775158841,129.92844918915483
192,sensor_192,1.4254127438176454,-145.29765160621707
200,sensor_200,75.00677326693773,81.78704802448662
201,sensor_201,-26.222845047446626,-51.82292232400377
203,sensor_203,-32.47846272748035,107.50128681383431
204,sensor_204,68.82091068043906,-148.18031497233193
205,sensor_205,15.618669224220113,117.20190177159581
208,sensor_208,-0.2901712372826495,-124.3160574283761
213,sensor_213,39.60042565072143,30.159138061995066
214,sensor_214,3.2315332244445756,-21.63482463018306
216,sensor_216,16.163798651500443,73.33572763437454
218,sensor_218,-89.93418529727609,-172.32405358202755
219,sensor_219,-47.070419151914734,-166.93076670789992
222,sensor_222,-57.59776636427836,-127.89447763588282
223,sensor_223,77.04073480775001,-85.03239537639075
224,sensor_224,-20.525812821872137,-69.56347423504923
227,sensor_227,-47.24587293818007,76.05649039547693
231,sensor_231,-19.36932550633358,89.28306233025681
232,sensor_232,36.85406008451036,-104.13573048206837
234,sensor_234,65.61100904249656,96.49379309273026
237,sensor_237,28.402931390752798,-25.72404239927576
238,sensor_238,77.16187804432003,165.43115972629826
239,sensor_239,44.02524033116422,-73.60432868940924
240,sensor_240,-6.0728844040933865,87.20684730295396
241,sensor_241,-27.85010956313843,75.64927298602254
245,sensor_245,-35.03173672476629,-25.605049817132624
246,sensor_246,16.774660409860303,108.66391843444258
249,sensor_249,40.79931940492143,143.84918456848843
251,sensor_251,-1.2930360140145467,-80.23201990320547
252,sensor_252,-81.028113652889,-105.56904521253222
256,sensor_256,-19.777522387526616,-37.649349708746314
259,sensor_259,-14.55851694410795,-137.42025811855098
260,sensor_260,-19.125554559574894,-76.68162769499537
267,sensor_267,-6.541602573043647,29.9383372659413
271,sensor_271,31.67625159114438,79.55892180266349
272,sensor_272,57.40859672753887,-90.33139300976973
274,sensor_274,59.67376645349134,-146.8244027894541
278,sensor_278,61.4723018578178,-105.3605977180411
279,sensor_279,13.77556693720446,155.38695933957092
282,sensor_282,38.706731631501114,-54.45755585491503
283,sensor_283,32.109654863712215,146.80232705584046
286,sensor_286,71.23989983134429,84.00938970928752
288,sensor_288,59.37747153965388,-40.25779006309361
290,sensor_290,-43.06094234986179,-132.09265855621834
291,sensor_291,77.90032971623161,141.08579996962337
292,sensor_292,-75.65875252863177,49.63402870404417
293,sensor_293,58.80523332631029,-169.55545069917144
294,sensor_294,-62.550986899598456,-54.2978857019057
296,sensor_296,88.31742220974986,162.38209696419818
284,sensor_284,61.06353262990304,50.498565162735616
285,sensor_285,-12.871926317992461,-94.21013239606805
287,sensor_287,24.50236459238201,84.5111236435476
289,sensor_289,-57.56548248816125,-25.88616397924048
295,sensor_295,-14.841903911480117,114.46869014538882
297,sensor_297,67.21639052654734,59.07902168084955
298,sensor_298,24.296072680880954,110.53473278976458
300,sensor_300,62.7172959739631,-53.7301913240984
303,sensor_303,34.060893537522446,-28.335525499269124
306,sensor_306,10.828670927699903,53.00416874857288
307,sensor_307,-31.157313738071267,122.12842784230156
309,sensor_309,74.72364514548156,102.10797036837167
310,sensor_310,18.478798844725034,-61.054401765978895
314,sensor_314,81.66878060675634,116.72860155885421
315,sensor_315,76.03589255722001,-108.24616723804019
317,sensor_317,-80.36946814023332,-171.49685742613536
318,sensor_318,-77.24860782684712,-14.21222417169264
321,sensor_321,59.04674436645077,72.98249110830389
322,sensor_322,-61.84334593227632,-66.43354453308754
323,sensor_323,29.674100468355235,-31.913733691589584
325,sensor_325,-1.6633174414457272,145.63386185464893
327,sensor_327,-28.668638827502335,-50.735967549539964
328,sensor_328,71.49447039755964,114.83000603551356
329,sensor_329,54.23506398131647,173.8266663635706
331,sensor_331,-65.04007508318477,-118.18087258650155
333,sensor_333,-69.20965972094066,-76.573027774823
335,sensor_335,-59.57815130029536,116.22253991343884
336,sensor_336,67.4892456396845,-169.92042258604187
338,sensor_338,84.44546721551801,-109.42787479821118
339,sensor_339,71.59280765381048,-108.21479094370625
342,sensor_342,-89.29491287998331,46.87072267097341
343,sensor_343,-72.80892003260351,-64.82030844967935
346,sensor_346,34.5207396385209,129.50518420879172
347,sensor_347,-55.8946619189762,157.4555045383979
348,sensor_348,76.08732826089461,-43.018585113560334
354,sensor_354,-83.74978893234825,88.96255385302712
356,sensor_356,-18.655993011749132,62.879611597935366
357,sensor_357,-61.34449729220219,-159.40977237234586
359,sensor_359,-46.27717952313441,83.24023125138396
361,sensor_361,-80.17029392698961,-152.1800216669771
362,sensor_362,4.941247005127664,-94.50783395389061
364,sensor_364,-19.843231600759836,-87.6718851435719
365,sensor_365,-38.370782165257026,-26.134117197409438
367,sensor_367,-21.542382845337997,-43.78646318562838
368,sensor_368,87.84164437922766,92.78586207933466
370,sensor_370,68.4828463422738,35.728543049460484
374,sensor_374,77.19369581650685,-154.91270747995196
378,sensor_378,-28.32392460748622,-22.33888577440564
382,sensor_382,77.94058927288602,-170.87007922672638
383,sensor_383,-46.414370732829155,34.58465518467193
385,sensor_385,76.54370249111385,63.633544446102846
386,sensor_386,26.736401850044793,-152.0037667686018
387,sensor_387,57.791094039290776,97.06169279755937
390,sensor_390,-61.798636349656476,-119.39844510424064
391,sensor_391,-65.13107521595919,85.66004008848292
393,sensor_393,69.21247667010152,31.829129597362595
395,sensor_395,-5.891532378814318,2.0578045230034263
396,sensor_396,-18.893034214211298,-51.522346497343904
397,sensor_397,33.9613313084776,28.826073108132306
400,sensor_400,-46.28528138634934,93.44514788212649
401,sensor_401,-28.243007484220797,-99.1765785335474
403,sensor_403,-24.795210016870385,-118.49069131379775
404,sensor_404,52.39757663526524,-147.79917222921546
405,sensor_405,-84.88929741977421,92.88786675022416
409,sensor_409,69.33644519599798,-175.11665850513322
410,sensor_410,29.85172370363677,172.4632986355903
411,sensor_411,27.00970712085799,101.19876978680904
414,sensor_414,17.611669954668628,-164.58801014778027
416,sensor_416,-31.459553573171604,-98.93979224404524
418,sensor_418,16.02913125228899,-153.2663707678854
420,sensor_420,-13.543031942154414,-80.47808837857696
422,sensor_422,77.29577483683501,149.68694320231174
426,sensor_426,45.97928352971852,-152.07267476430945
429,sensor_429,-37.869232786362076,-87.74875068106445
430,sensor_430,12.84093264951008,93.19413209974293
431,sensor_431,-41.123383557871136,-105.73293670711189
436,sensor_436,27.080900320716985,139.3416922622238
439,sensor_439,-39.97886321181869,-54.032717330795265
440,sensor_440,-34.511106374387865,-20.28049102207953
444,sensor_444,-38.79385025619118,-168.9300987406317
448,sensor_448,-29.080993099849934,-1.1710415058436752
449,sensor_449,-28.683115429252652,3.8298520938604668
452,sensor_452,-30.236022374646154,4.1612134301645085
453,sensor_453,50.58889025088707,110.87047553071696
455,sensor_455,-56.49384325927167,-131.9548360691361
461,sensor_461,-5.086031709157382,172.63345361166796
462,sensor_462,-41.11097664537601,-115.39372817007393
463,sensor_463,-71.68910548582508,-5.608492886037084
464,sensor_464,34.82844543810978,42.19204550736163
465,sensor_465,-76.12335445051107,-42.98642622796979
470,sensor_470,-23.492407828268142,2.7249723154337175
474,sensor_474,73.89903528049165,-133.03563557241188
475,sensor_475,-29.54116898016757,-61.77444670028541
476,sensor_476,-0.39857406472846435,-75.50547079273923
477,sensor_477,-26.07361578020489,46.99202598996243
478,sensor_478,-84.4071781583543,117.65723216662226
479,sensor_479,-50.643642906119595,-37.93800753017311
481,sensor_481,-0.631550832977652,58.44416249213258
483,sensor_483,-55.64991962275246,24.13856664958726
485,sensor_485,-77.37199263124626,-172.7418964571795
487,sensor_487,89.1304799603198,-162.0504189724283
488,sensor_488,62.63055849713906,77.90960305796074
490,sensor_490,57.698407618999546,-145.95010826864257
492,sensor_492,31.629919876261596,-150.3981474864022
495,sensor_495,72.27207013214753,-48.42730149497186
497,sensor_497,-45.44595631047011,174.4910828262704
499,sensor_499,-27.289728936118806,89.56031230074106
504,sensor_504,-75.77111928252512,136.47028806623143
505,sensor_505,70.7011785398948,-38.40424097124594
509,sensor_509,7.736006627271053,150.29318186837415
510,sensor_510,53.873323361732666,56.01938306575576
513,sensor_513,83.5962248863509,-0.8970106820261492
517,sensor_517,57.37051061798234,25.773519250624986
519,sensor_519,-81.47415749199976,-146.3241732398203
520,sensor_520,41.53603715880348,-85.57457246075757
521,sensor_521,41.11025599471398,15.588498165721717
524,sensor_524,75.34863009982551,167.94260669875268
525,sensor_525,87.83935367927208,-166.52116696653616
527,sensor_527,-23.637308032645265,77.39213327126684
528,sensor_528,-55.44569497501578,64.64541438234308
529,sensor_529,28.19555738622985,-77.481317100892
530,sensor_530,48.21301727663139,125.39258570034347
532,sensor_532,-84.0865536359266,125.93889715264592
534,sensor_534,-29.478575426725584,143.47917437213556
535,sensor_535,75.93060936080016,-109.24648649917123
536,sensor_536,-15.285188730841284,-74.33221988626019
538,sensor_538,-47.28250233906414,85.20437674041243
540,sensor_540,24.84858859762474,-140.41766648999146
541,sensor_541,72.45309811208861,-139.02265671049366
543,sensor_543,-71.51616902966319,129.6083245635303
544,sensor_544,-64.03190325097648,-2.8348429938194215
545,sensor_545,62.72707926975798,9.978012321495754
546,sensor_546,-84.05411391844916,-34.163712122367144
547,sensor_547,-11.754023484099946,-15.909321316158383
548,sensor_548,-89.21301668278306,-104.33750927219779
550,sensor_550,-85.49098169902763,-48.92967012303495
551,sensor_551,53.538990680174294,-71.59974462051449
552,sensor_552,0.5587727554978699,-73.83609780089611
556,sensor_556,-88.21430926969776,-108.4259585940082
558,sensor_558,-29.77196479312356,-175.36281531133295
559,sensor_559,70.89111433636705,85.40152118249449
560,sensor_560,-77.79640070874268,-13.679759298517382
561,sensor_561,-5.622953775602014,-29.5671560151292
566,sensor_566,-22.90382951144211,-116.41330100959664
567,sensor_567,12.551488383510616,171.5397044908213
571,sensor_571,-66.59505569742245,81.65319451696753
577,sensor_577,-1.7203812974330077,115.25798214396343
578,sensor_578,23.132311357936317,52.37759281252764
581,sensor_581,-25.0994039250629,-37.732777521857884
582,sensor_582,80.88303672687381,106.11487802173589
584,sensor_584,-71.73425291807047,105.16847479215947
588,sensor_588,70.9678903121414,-46.68188469475922
589,sensor_589,-22.153426123058765,2.765371036762758
590,sensor_590,-70.92229218156268,-53.0067028299203
591,sensor_591,-84.75348645427144,-110.12722022944939
592,sensor_592,71.59666027816336,155.02885313072994
593,sensor_593,-32.34638185339807,66.96211996099038
596,sensor_596,17.076170064908595,124.34420898053656
597,sensor_597,-52.99122465846327,-127.0451967804903
600,sensor_600,-59.087214169315956,-84.99740105677313
601,sensor_601,-31.415048869547263,-76.3587060488752
602,sensor_602,89.21739792840026,-100.9722082014456
604,sensor_604,-67.68881944705018,48.926718059040724
605,sensor_605,43.70109873370108,-38.31203679129365
606,sensor_606,44.30428685411344,-149.2848591914775
608,sensor_608,51.12898689765947,24.573678967167922
612,sensor_612,-8.283050275400868,104.98979901869177
613,sensor_613,-20.872812077473952,70.18736376777903
619,sensor_619,-57.114558021905935,30.00625483939521
622,sensor_622,56.726187022956324,26.63808448608694
623,sensor_623,82.27386936795102,44.54804421994453
624,sensor_624,-60.86901764108299,-0.5916770933420992
628,sensor_628,-51.899441716620544,173.3976180786426
630,sensor_630,-83.92532393247217,68.82483802728109
632,sensor_632,78.28761140978477,-82.22335866387635
633,sensor_633,11.178177184384595,-131.98152547160555
634,sensor_634,54.850645724171834,161.48227939532418
635,sensor_635,8.155680892669395,20.701427509381944
637,sensor_637,54.45239360930534,-173.6305909034761
638,sensor_638,10.765803110273467,152.40252985370432
639,sensor_639,69.70018985238664,77.67911852227333
641,sensor_641,-15.067061639064903,18.373275169964387
642,sensor_642,16.093962207578187,96.41464235041683
644,sensor_644,15.763650880697725,66.21235970416832
646,sensor_646,5.689742895080158,120.28582013885463
647,sensor_647,-88.1914323996318,-133.6832794918531
648,sensor_648,-79.2869705690525,171.55547959050327
649,sensor_649,30.819669103092096,44.409358322074894
650,sensor_650,53.76634161145448,-31.69821022436122
652,sensor_652,60.871924148960794,-97.44350295027505
653,sensor_653,-19.037322220589246,-55.33032698521109
654,sensor_654,-10.32397355228116,-127.838829499908
658,sensor_658,-41.75986988711023,-169.97241346218016
660,sensor_660,18.124647531646644,149.85763110894328
661,sensor_661,-41.098920895087446,-102.10039379384324
662,sensor_662,45.17555226144962,49.583203156744304
663,sensor_663,-26.456171356016,-157.68607180113423
664,sensor_664,-3.2450951103737964,-11.360169591885096
666,sensor_666,-76.83550499547701,179.92747861560687
669,sensor_669,-66.69807313942499,-154.75616636981925
671,sensor_671,-73.88525101706014,142.94183238657513
672,sensor_672,76.33434635403178,-179.95105836178902
673,sensor_673,52.40467612150896,133.42156994969838
675,sensor_675,54.1439892126758,-150.55397233246458
676,sensor_676,-15.817052515677474,-22.628122509244264
678,sensor_678,-45.08011483437306,109.86173951077268
681,sensor_681,-85.6754326549138,143.2266626593738
682,sensor_682,-22.343504994969734,-138.63463617392233
684,sensor_684,37.969371725272126,32.069236279212106
689,sensor_689,-17.831354827709845,-39.84244387476883
691,sensor_691,65.21764995534565,4.9775558013064085
693,sensor_693,-46.64905806562237,12.256380066326528
696,sensor_696,-20.591376007164314,-11.574107204160157
702,sensor_702,80.67518713530023,106.91841797967987
707,sensor_707,82.1873846930465,-67.18199774601595
708,sensor_708,-73.51075468640968,-79.7491117745165
709,sensor_709,-66.35165295033147,86.86970478759467
712,sensor_712,55.51435855708182,-93.94288322228994
716,sensor_716,79.31318539852228,61.231454335160066
718,sensor_718,18.304194690010107,-5.065388708852112
720,sensor_720,7.3506274348858796,-14.02749452668877
726,sensor_726,11.892774760823002,-75.0450817751659
728,sensor_728,40.12276949489552,155.5247328097337
729,sensor_729,-25.95809139954281,-34.94772414518616
730,sensor_730,71.18001696694078,-0.9552327259731896
731,sensor_731,46.427896150499805,3.85717825142504
733,sensor_733,32.80509581932212,70.5383629186785
735,sensor_735,-43.319160233170265,-157.37335554167197
736,sensor_736,-44.13040593692378,144.83602727800388
737,sensor_737,42.19131689696361,-171.9649436068862
739,sensor_739,-73.70775078212174,-126.21892976566369
741,sensor_741,84.20148024965128,-12.482652284428497
745,sensor_745,-85.62689238826917,105.2922873577495
746,sensor_746,12.091514921394534,-2.696909603434449
749,sensor_749,-39.653272120883656,103.00535026178244
753,sensor_753,9.688908005877508,84.28101347806157
754,sensor_754,88.59061319548898,-140.1068545847254
755,sensor_755,-1.808219616361086,133.65001270469344
757,sensor_757,18.768709316474713,-73.65866420223219
759,sensor_759,-87.90258563011486,-14.743434094618266
765,sensor_765,75.63810287039122,-166.99983213002406
767,sensor_767,-22.23743257088269,-85.01776003498856
769,sensor_769,-4.2473317360376655,171.16576718806644
770,sensor_770,70.09364812051366,162.1449475272115
772,sensor_772,63.5487381731116,69.98450125442541
773,sensor_773,-35.86797388618196,-57.16636889769924
775,sensor_775,40.83877679527999,-127.89708171966333
776,sensor_776,66.7866971621136,-167.95751310555113
779,sensor_779,20.61259305849927,105.15081162919738
780,sensor_780,26.7745952448632,-76.68488641464705
782,sensor_782,71.48944343324175,-74.53381732057991
785,sensor_785,1.2811554399863212,164.25770631950107
786,sensor_786,-67.86695733734916,113.40639982313559
787,sensor_787,54.04651342091189,-89.92590313617126
789,sensor_789,80.86923441523943,162.91810557149904
790,sensor_790,35.76383291181218,-81.1982385504765
800,sensor_800,-15.999389166528772,-163.92155548697434
801,sensor_801,-17.965087049766396,33.501269751809986
804,sensor_804,-26.815988097754015,-21.65882844062591
806,sensor_806,-85.95297371820388,-59.554371843821485
807,sensor_807,-55.525518720617214,-85.41320043389533
809,sensor_809,-43.4566744550271,-26.82332437739032
810,sensor_810,-13.51925031621829,-137.2968269978121
811,sensor_811,16.66987013745046,-112.33040234789871
816,sensor_816,37.7841700189091,17.399965089319863
